,id,timestamp,status_alert,status
411,411,2017-06-30 14:41:07.568,status is good,0
412,412,2017-06-30 14:42:02.816,status is good,0
413,413,2017-06-30 14:43:50.453,status is good,0
414,414,2017-06-30 14:44:42.455,status is good,0
415,415,2017-06-30 14:45:50.806,status is good,0
416,416,2017-06-30 14:46:49.327,status is good,0
417,417,2017-06-30 14:47:40.772,status is good,0
418,418,2017-06-30 14:48:45.092,status is good,0
419,419,2017-06-30 14:49:35.470,status is good,0
420,420,2017-06-30 14:51:01.694,status is good,0
421,421,2017-06-30 15:19:46.198,status is good,0
422,422,2017-06-30 15:20:39.893,status is good,0
423,423,2017-06-30 15:21:34.300,status is good,0
424,424,2017-06-30 15:22:26.736,status is good,0
425,425,2017-06-30 15:23:21.167,status is good,0
426,426,2017-06-30 15:24:13.777,status is good,0
427,427,2017-06-30 15:25:05.230,status is good,0
428,428,2017-06-30 15:25:58.305,status is good,0
429,429,2017-06-30 15:26:49.576,status is good,0
430,430,2017-06-30 15:27:42.017,status is good,0
431,431,2017-06-30 15:28:36.029,status is good,0
432,432,2017-06-30 15:30:17.568,status is good,0
433,433,2017-06-30 15:31:14.517,status is good,0
434,434,2017-06-30 15:32:17.094,status is good,0
435,435,2017-06-30 15:33:07.423,status is good,0
436,436,2017-06-30 15:34:53.634,status is good,0
437,437,2017-06-30 15:35:48.517,status is good,0
438,438,2017-06-30 15:37:00.830,status is good,0
439,439,2017-06-30 16:03:01.924,status is good,0
440,440,2017-06-30 16:03:55.899,status is good,0
441,441,2017-06-30 16:04:56.080,status is good,0
442,442,2017-06-30 16:05:54.663,status is good,0
443,443,2017-06-30 16:06:58.787,status is good,0
444,444,2017-06-30 16:07:49.376,status is good,0
445,445,2017-06-30 16:10:22.907,status is good,0
446,446,2017-06-30 16:11:15.083,status is good,0
447,447,2017-06-30 16:12:09.112,status is good,0
448,448,2017-06-30 16:13:02.534,status is good,0
449,449,2017-06-30 16:13:53.075,status is good,0
450,450,2017-06-30 16:14:43.542,status is good,0
451,451,2017-06-30 16:15:35.814,status is good,0
452,452,2017-06-30 16:16:34.072,status is good,0
453,453,2017-06-30 16:17:25.509,status is good,0
454,454,2017-06-30 16:18:17.809,status is good,0
455,455,2017-06-30 16:19:09.211,status is good,0
456,456,2017-06-30 16:20:03.597,status is good,0
457,457,2017-06-30 16:20:56.043,status is good,0
458,458,2017-06-30 16:21:47.333,status is good,0
459,459,2017-06-30 16:22:39.766,status is good,0
460,460,2017-06-30 16:23:34.231,status is good,0
461,461,2017-06-30 16:24:34.791,status is good,0
462,462,2017-06-30 16:25:31.215,status is good,0
463,463,2017-06-30 16:26:21.681,status is good,0
464,464,2017-06-30 16:27:24.020,status is good,0
465,465,2017-06-30 16:28:14.147,status is good,0
466,466,2017-06-30 16:29:14.649,status is good,0
467,467,2017-06-30 16:30:12.043,status is good,0
468,468,2017-06-30 16:31:07.457,status is good,0
469,469,2017-06-30 16:32:01.127,status is good,0
470,470,2017-06-30 16:35:04.478,status is good,0
471,471,2017-06-30 16:35:56.976,status is good,0
472,472,2017-06-30 16:39:08.562,status is good,0
473,473,2017-06-30 16:41:02.603,status is good,0
474,474,2017-06-30 16:41:59.269,status is good,0
475,475,2017-06-30 16:42:51.731,status is good,0
476,476,2017-06-30 16:43:53.261,status is good,0
477,477,2017-06-30 16:44:44.779,status is good,0
478,478,2017-06-30 16:45:37.002,status is good,0
479,479,2017-06-30 16:46:33.471,status is good,0
480,480,2017-06-30 16:47:25.856,status is good,0
481,481,2017-06-30 16:49:01.532,status is good,0
482,482,2017-06-30 17:22:02.463,status is good,0
483,483,2017-06-30 17:22:53.413,status is good,0
484,484,2017-06-30 17:23:44.872,status is good,0
485,485,2017-06-30 17:24:38.294,status is good,0
486,486,2017-06-30 17:25:30.622,status is good,0
487,487,2017-06-30 17:26:48.293,status is good,0
488,488,2017-06-30 17:27:38.509,status is good,0
